text,class,ID
TURKCELL ALLAH BELANİ VERSİN !!!! Evet versin yaa fatura odeniyor 1 hafta bitiyo ek paket var hala internet kisitlaniyor !!!!!! Bu ne yaa,olumsuz,1c6b6f4f-7846-4637-8b07-ed3464156bb4
Sen turkcellsin lan turkcell senin çekmeme gibi bi lüksün yok,olumsuz,fb5ecac2-c321-4f68-9b9c-195e415f946e
Lanet olsun sana turkcell!!! 10 günde hem 500 mb netimi bitirip hemde iki katı fatura yollandın bana.Allah sizin evinize ateş düşürsün,olumsuz,6308c4fd-7c8e-4c32-9f50-d7aa83281264
Arkadaşlar turkcell 4 falan çekmiyo. Hiç çekmiyor hatta,olumsuz,4deca49f-b3e8-45f8-be0a-08f41e55d8e2
Sömürdün bizi turkcell,olumsuz,87aa9cd1-7bdf-4545-8750-8e628bb47cf1
Turkcell reklamlari saçma ötesi sadece çalışanlarıyla duygu sömürüsü yapıyo,olumsuz,b990ce3c-5449-4ac8-bafd-17bc9fe3e54d
Yemin ederim bıktım senden turkcell,olumsuz,7d519005-67d9-4603-8a50-4266c587b320
Allah internet hızımı düşüren Turkcell'e ateşler salsın,olumsuz,2f48d5a6-84ea-4107-aeea-63c7247ca135
Gece gece turkcell 'e sövme keyfii,olumsuz,cd95fa30-c96a-49a3-8fd9-4bfbeb4e1cfb
Turkcell mesajları geç iletiyorsa bu benim suçum mu,olumsuz,54f79388-8fd9-4097-9874-bbd175d5e172
Turkcell'in duygu sömürülü bol aglamaklı reklamlarından sıkılmadık mı,olumsuz,47555634-f50d-4520-8579-6a382e7d8be6
Coca cola'yla Turkcell'in reklamları resmen insanları duygularından vurmak için var,olumsuz,44de0b4e-7f5d-49bb-9e52-4944d6d16526
"Kız Turkcell, Allah umutlarını sinende bıraksın, ocağına ateşler salsın e mi, böyle fatura olur mu laayynn",olumsuz,848c14d5-4437-4d82-b419-aab5f84774db
Turkcell kadar mal bir operatör tanımıyorum ayar etti beni sabahtan beri,olumsuz,f41227de-2dc6-41bb-be9a-9a2af686b0f7
"Allah bu kapitalist dünyanın belasini versin. Turkcell,vodafone hepsi soyguncu. Hizmet SİFİR",olumsuz,99465abf-ea09-4b7c-8e42-6ed9034ac4c8
Turkcell senin Allah belanı versin bok gibi internet paketi yapmışsın,olumsuz,4a10bab6-dd9e-4e39-9265-48faf3397cc6
Hayır turkcell ben sana sövmekten bıktım sen sövülmekten bıkmadın,olumsuz,49d6a14a-d797-4ac6-8312-ad7e9e90096f
Telefon nete o kada yavaş baglanıyo kı atcagım twıtı unuttum allahın yok mu lan turkcell,olumsuz,7ea0c54e-e00c-4bc2-bfb2-a4da9a349a2c
Bi film izleyecektim burnumdan getirdin Turkcell.,olumsuz,cd959c8d-ce2b-4a0b-b9d1-961004d36cfa
Turkcell reklamlari çok salak,olumsuz,07a9b253-3016-4837-bf17-374af4ff6561
yarın gidiyim de Avea' ya geçiyim Turkcell' den hayır yok artık,olumsuz,bbafef2c-578f-49da-9c46-0425ea3c1172
Devlet bir turkcell iki hırsızlıkta yarışıyorlar birbirleriyle,olumsuz,c3764fec-0cb0-4d50-b19d-a101519d2cbb
Bu turkcell kadar hırsız görmedim,olumsuz,501e5fe1-f27d-413f-a3fe-eac5c41d54ce
"Bu, Turkcell. Bugünde insanların duygularını sömüren saçma sapan bir reklam filmi yayınladı",olumsuz,2181a558-ee69-49bb-916b-697a55313539
turkcell ne kadar sacma salak reklam yapmaa basladıı yaa,olumsuz,debbae18-59dd-401f-b334-8bc6a7b7dd17
Turkcell yine yaptı yapacağını,olumsuz,c571f9ec-79a7-4586-9408-2838828fb1bc
turkcell lanet olsun cok kaziksin amk,olumsuz,1cd873e4-3513-4660-9d9a-5ebbba0c505a
Allah belani versin Turkcell,olumsuz,3e84af70-cbe8-4aba-a19d-422a0997e635
"Sırf dk sı 70 kuruş diye sesli mesajımı dinleyemiyorum. Kahrolsun fakirlik,kahrolsun turkcell",olumsuz,a8cc6e09-9541-4e1b-a8c6-6328863284f2
Hasstırr ya internet paketim bitti whatsapp da kapandı. Lanet olsun bu hayat lanet olsun Turkcell,olumsuz,7ca97a99-7cff-4063-81aa-0b8e116a6531
Turkcell maxiplus5 alacak veya düşünen varsa vazgeçsin çok berbat bişy taksiti var diye kıramoyrm yoksa duvara yapştırıcam,olumsuz,b6a9f181-949a-4a51-9da3-873192d46073
Turkcell saçma saçma mesajları atmayı kesermisin lütfen,olumsuz,8307cacf-43d6-495c-8f7e-daf15f4ff256
Turkcell sanirim suan Yesilkoy'de bizim eve ugramiyor. Babam ve benim telefonumda servis yok diyor,olumsuz,1d5fb3d7-fbdc-4661-b45c-b737386d61fb
Turkcell beni sesimden tanır. Turkcell beni sesimden tanır. Turkcell beni eeee allah belanizi versin ya,olumsuz,1db8ec34-71fc-4094-9602-c701f9969aae
"Bugünün bütün bedduaları turkcell internete gelsin , çıldırttın beni delirttin kafayı yedirttin",olumsuz,339dfc3f-38ae-4384-9dee-37fd9a5d4616
turkcell kadar para düşkünü ve dolandırıcı bir operatör daha yok. yaşasın avea,olumsuz,8fbb27cf-7d2c-4c51-8974-57b8a2edbcdf
Turkcell reklamında yayvan yayvan konuşan bebeyi duyunca sinirleri tepesine çıkan bir ben miyim yaa,olumsuz,3941846e-dc74-4a70-823d-a4ca7cc14001
Turkcell lanet olsun sana ya,olumsuz,098f8dfa-780d-4156-ac05-b15d244bbeb9
la bu turkcell canı sıkıldıkça paramı alıyor bıktım la sizden,olumsuz,12eb8dd2-0a40-40d4-b08a-9ef6ca0b0260
"Turkcell , Vodafone, Avea boşuna reklam yapıyolar çünkü bizim köyde hiç biriside çekmiyor",olumsuz,83f9e957-a204-441d-b3bd-310d3c221c1f
Bu bodrumda neden turkcell interneti yavas avea bile daha iyi çekiyo yaziklar olsun turkcell,olumsuz,5d536de0-89a1-4c9b-8dbb-bbef2345b1c6
Su turkcell reklami ne kadar salakca lan anlamini bilmiyor yazilisini biliyor adam,olumsuz,adb058bd-d074-4133-b062-22dc31eb3b93
Turkcell kadar kazık bir hat daha yok,olumsuz,3e9c4411-5fdb-4e8d-80cf-e71613fe7005
"Turkcell kurumsal musteri temsilcisinin babamla imtihani, adam geldigine gelecegine pisman oldu",olumsuz,26059b3b-c467-415e-8256-02038261af68
"Nefret ederek kullandığım 3 şey; Babet çorabı, streç film, turkcell.",olumsuz,0058e658-3dcf-4179-81b9-2a140c0a4d49
kazık turkcell,olumsuz,6496cca4-884c-4abb-b7dd-3f16544c591d
Turkcell annen ölsün yaa,olumsuz,5f79309f-3070-40ad-9db9-40c217ad065d
İnternetin yavaşlığı gözlerimi dolduruyo turkcell,olumsuz,f008ea50-9629-4423-8fb4-53d920fe4672
Bir ton para veriyorum adam gibi çekmiyor. Ya biraz daha verip turkcell keyfini süreceğim ya da avea'ya geçip daha az paraya rezil olacağım!,olumsuz,ada0dc9f-2869-42f2-9366-2a96fba5b118
"Turkcell Allah belanı versin, bu gün gazete okuyamadım, sosyal ağlara giriş işkence oldu, zaten dengesizim biri ile uğraşıyorum",olumsuz,db691160-b1c6-494c-9fdc-e2af7a71a45b
Turkcell kadar iğrenç bir operatör yok,olumsuz,aea05d7c-6562-4ba5-857b-2dc61b716ce4
Turkcell'in reklamları beni küçük çocuklardan soğutuyor,olumsuz,fe1a46bf-65aa-4ebd-851d-ed2b0fedcf9a
Turkcell kadar şerefsiz varmıya tl yüklendiğini internet paketinin yenilenmesinden anlıyorum tl yi görünce hemen alıyo,olumsuz,bf0f9ec1-af07-42a5-b31b-85ee02128bfe
Turkcell bildiğin adam soyuyor yaa yok böyle bişey başka bir operatöre geçmem an meselesi yeter sömürdükler,olumsuz,d568038e-44f6-4c34-ac3f-8fbd9b59a93f
"Turkcell çözüm getirmedin, bari müşteri hizmetlerinden para alma.",olumsuz,5580663f-5bd7-44b5-ab0a-07999ebfef3f
'Turkcell beni sesimden tanır' derken kendimi dünyanın en mal insanıymış gibi hissediyorum.,olumsuz,1567b8a0-50ce-47a8-a48f-a58002b34c37
bu turkcell reklamlarındaki insanlar gerçekten bu kadar gerizekalı mı acaba,olumsuz,46717ae0-e4de-4bf0-b632-bd7742e2787e
"Ah Turkcell ah, beni bu şapşal uygulamalarınla hergün biraz daha Vodafone'un kollarına ittiğini bilsen bunca duyarsız olur muydun",olumsuz,d5f83e91-ecf2-4517-80cf-c953aad43c83
80 tl cepfaturasi mi olur hani hayat paylasinca guzeldi. Allah belani versin turkcell,olumsuz,d94106d4-2166-410c-aee3-78d3dbca274c
"Turkcell gibi diğerleri de çağrı merkezini arayıp da müşteri temsilcisi ile konuştuğumuzda ücretlendiriyor mu,yoksa Turkcell usulü kazık mı",olumsuz,f3fca1a3-138d-41b9-ad2b-52e850c6e201
ŞU TURKCELL REKLAMLARINI İZLEDİKÇE GENÇLİĞİMDEN UTANIYORUM AQ,olumsuz,d69afc40-c574-4ea4-bc08-69888255279d
Turkcell'e bayıldığım paralar haram olsun lan,olumsuz,9b1fa1ba-e5c1-4d0f-abee-dc186afa4e3e
Son gelen turkcell telefon faturasindan sonra vodafonea gecmek sart oldu. Brand loyaltyde bi yere kadar ama,olumsuz,ce46bf67-4536-410e-b6bf-996f3df13ecd
Turkcell reklamlarindaki o kucuk kizi alip bogabilirim,olumsuz,11e4b402-a3ac-477b-8f62-a2c1957ef5a1
"Digiturk, ttnet ve turkcell iptallerine doğru yol alıyorum.. Değişim güzeldi",olumsuz,5db0408a-ac71-4b9a-b62d-6a7763b94ade
Şu turkcell ve freezone reklamları çıkınca geçliğimden utandığım doğrudur,olumsuz,deb72fcc-c8b5-498d-9605-030745e01c5f
"Turkcell tarafindan kaziklanmam disinda, cok guzel bi gun",olumsuz,f8194a3b-8382-4e84-811f-9272623beae6
Bi de her yerden çekiyomuş.Bak bak yalana bak.Odamdayım be Turkcell,olumsuz,7551c717-cd31-47fa-b48b-864043c84a39
her ay artan sms ve mms hakkimda haram olsun sana turkcell,olumsuz,2189b578-4d23-49b0-b060-9f630abeb780
Koskoca Silivri de telefon çekmiyor. Turkcell burayı teğet geçtiyse demek ki.,olumsuz,8d42a9ca-df12-4c2e-9024-77ac0be15ac4
"Vodafone'a geçtim, lanet olası Turkcell'den kurtuldum",olumsuz,c192860c-afa9-4e0f-a251-3da4ac4ae6e6
Şu turkcell kadar şerefsiz yok. Facebook paketi alıyorum 2 dk sonra paketin yok diyo birde utanmadan paramı alıyo,olumsuz,900f9c1d-6968-42a9-a47b-0f74dd1a1dd7
Turkcell kadar yüzsüzünü de görmedim. Cevap vermedikçe daha çok mesaj atıyor,olumsuz,d7d84f75-10d4-413f-988f-e56851810703
Yine turkcell reklamını izledim zarardayım hesap ortada kahrolsun turkcell #diren70milyon,olumsuz,0fadda4f-a1e0-4c0f-959b-f315659a3112
"Turkcell'ciğim, teknolojini ilerletecek çağı mı buldun gülüm? Batırdın beni aptal gerizekalı",olumsuz,2da10f55-f2cf-4638-b009-118dcd6e771d
turkcell'e dava açalım mesajlar iletilmiyor bu ne rezalettir,olumsuz,9e2c6edb-391b-42e8-b5d4-20ef697e8b81
"Sosyal paketim olduğuna rağmen 1 krs, 10 krs alıp kontürlerimi yiyen #Turkcell Allah belanı versin, en kısa zamanda Turkcelli bırakıcam",olumsuz,c2126213-6642-4484-b9cb-981f226d92ed
Turkcell paramı aldı paketi yapmadı şimdi saldırıcam,olumsuz,c3f42c75-1fe5-49f1-b273-57ff42e2c1d9
Turkcell senden nefret ediyorum,olumsuz,21ddc4f5-b95e-45e0-8eaa-63e1e65df7db
Sirf bu yuzden vodofondayim turkcell pismanliktir,olumsuz,22ea3261-ea85-42d5-a686-367588895f9c
Allah belani versin turkcell beni gec sulalemde 25 yasina basan insan yok,olumsuz,cbb0effb-dee4-43c8-a768-afbd2227aa4f
Hergün turkcell mesaj atıyor diye hattı mı vodafone yaptırdım salaklar farketmediler hala mesaj atıyorlar kontörleri gidiyor kafam yinezehir,olumsuz,e6847409-7553-41fc-b6ed-535bdcd557a3
Allah turkcell kere belani versin,olumsuz,7c12232d-45b5-4cdd-9a88-db9a078b93ce
"Internet paketim olduğu halde neden paralarımı yiyosun, zalimsin turkcell",olumsuz,6672abd2-d826-4f04-b97c-6754a01b5171
Kotasız internet istiyorum turkcell Allah belanı versin,olumsuz,2b953987-e07f-47f2-85c7-fe7585652fe1
Turkcell senin kadar serefsizini gormedim,olumsuz,d48014be-b931-461a-a303-6f310d9a0a64
Turkcell faturamı bir kabartıyor bir kabartıyor ayar oluyorum,olumsuz,aa9fb959-54f7-41e7-89d6-deb44b020221
Birde Turkcell'in çekim gücü vardı bok var,olumsuz,0f1ba6e0-5ff1-4a7c-912c-0660672382b5
Vallahi yalan turkcell,olumsuz,a93fd122-215a-4845-9953-1a9e8edf4db1
o tl bu gecede gelmez ama faturaya yansırsa seni yaktım turkcell,olumsuz,3c3346b4-9452-41a5-af3e-ba53855cce70
Turkcell cevizlibağ ın göbeğinde tercüman sitesinde çekmiyor,olumsuz,0dc26d45-c039-4700-9a80-ac89d0f6f5e8
eski telefon faturamın ödenmemiş 200 lira borcu varmış :/ turkcell ciğerimi yedin doymadınmı amk,olumsuz,752d8316-2867-4d02-96d2-44567db171bf
Internet paketı yapıcaktım Turkcell 2 tl aldı lanet olsun yaa,olumsuz,cc9f9f39-33b6-4bbf-b28c-11a1f9a6733e
Cahit Berkay'lı Turkcell reklamından iğreniyorum.Yok böyle iğrenç reklam ya resmen,olumsuz,9ca7c1eb-0b34-469d-80fe-5e2280e22088
Turkcell Cüzdan uygulaması tam bir felaket. Korkunç yavaş ve hatalı! Birde Nasıl reklamını yapıyor @Turkcell bu uygulamanın @turkcellcuzdan,olumsuz,699f31ec-fec3-43f6-b2df-93073e02fe48
"Turkcell seni cok kotu parcalarim, kontorlerimi yemekten bikmadin amk",olumsuz,4e2135f6-eb1f-431f-89c3-ada17e0a2816
Sabah sabah turkcell 9 tane mesaj attii yuh be,olumsuz,c88e1b6d-3bae-4f29-9600-0f1f120bbb09
Turkcell'in reklam ajansı gerçekten inanılmaz kötü,olumsuz,7cf0bf2a-ba2d-4957-b82c-011597f99b07
Turkcell Style den sonra Harlem Shake .. Turkcell reklamlarıda baydı yani,olumsuz,7283c343-115d-4d37-a102-43180815d51e
Turkcell Harlem Shake reklaminda saygi cercevesinde danseden gencler sinir bozucu,olumsuz,ec3368fd-cee5-4d97-8609-a49612bd7ee1
Harlem shake midir nedir hic izlememistim gerzek turkcell reklamlari yuzunden 3 kere izledimve su an kendimden nefret ediyorum,olumsuz,808749c6-de93-4b95-b123-bf8257f1c61f
Turkcell işin foseptiğini çıkarmış artık...şimdi de Harlem Shake versiyon reklam yapmışlar lanet olsun,olumsuz,77cef202-e0c0-4ffb-b232-884e7ee85a22
Turkcell in harlem Shake reklamını da gördüm ya artık beyinin bedava olduguna hakikaten inandım ne Salak sarki bu ya,olumsuz,f7a74c41-4d01-4f5f-9e4d-6dbbf1570744
turkcell bana hayatımın kazığını attı kontör yüklüyom anında bitiyor,olumsuz,92a02daf-25a6-4de5-a96b-fa8f4ad2fec8
@YSaltkalp bi sms için uğraşlarımız. Lanet olsun turkcell,olumsuz,d43df1a5-2723-4a23-a63e-127767d0b94b
Tl yükledim şerefsiz turkcell paramı aldı ben ne hayaller kurmuştum halbuki sms yapıcaktım,olumsuz,f2dc5bd7-4349-4237-a9cb-df93d7889cd7
Daglarda tepelerde vadilerde ceken Turkcell goztepe karsiyaka arasi denizde cekmiyor,olumsuz,129a78bd-1c02-42b4-a416-e3d599b87bce
reklamın iyisi kötüsü olur arkadas!!asla turkcell almam alanada mani olurum!!! ceo'n ömrü boyunca rüyasında ahmedim nerdesin görsün insallah,olumsuz,dae323e8-d730-41f4-98be-e22e970b605d
Allah belanı versin Turkcell başka bişey demiyorum,olumsuz,122fc6aa-e7d4-4840-80ee-1196f2b739b5
Hülya Koçyiğit'li Turkcell reklamı ne sinir bozucu yahu! Ahmedim nerdesin? Ahmedim nerdesin? Ahmedim nerdesin? Cehennemin dibinde Ahmedin,olumsuz,dca018ae-415e-4c51-96f0-ee6e28874910
Çaycısından kurucusuna kadar sövdüğüm Turkcell senin ben taaa,olumsuz,ac8e9257-e4d6-4e40-a563-3445447a5e5c
"gerizekalı, öküz, salak, adi turkcell sınırsız paket diyosun 2 günde paramı bitirdin dava edicem süründürücem",olumsuz,77912be7-ccf3-46d1-8cda-4da6a9422951
"Internetim yok, Turkcell Istinye gibi bir yerde cekmiyor. Su an bu tweeti atabilmem bile mucize",olumsuz,445a960b-5b99-4c17-99d6-c50dbca083e2
Turkcell e ettiğim küfürü kimseye etmedim,olumsuz,d52a0f93-3e83-4f85-96d6-b9fed992a9a0
Vodafone > Turkcell bunu anlamak cok zor olmadi lanet olsun Turkcell,olumsuz,2e1bcd3a-d493-4d5b-a207-008fb3e6facf
Turkcell yedi bitirdi beni her ay 220-250 tl arası fatura ödemekten yoruldum,olumsuz,096e9480-17cc-4fb9-af03-09b05ec86ad6
turkcell reklamında adamın beş kuruş parası yok ama tablet alıyor nasıl bir saçmalık amk,olumsuz,ed7cd7c7-b59b-4c6b-91e0-60c2a7dff927
Turkcell soydun yine beni !!! Her ay olmaz böyle,olumsuz,05d71265-bde4-463b-b48e-53e7dd13ab6b
"Turkcell sana kufur etmeye nerden baslasam bıl,yorum ama senn gelmısını gecmısını gelecegını ve dıgerlerını anladın sen",olumsuz,6e0f1971-5baa-49d7-a409-868da3e639ef
Çift taşıyıcısı olmasa bu rezil 3g (genelde 2g) daha da rezil olacaktı herhalde sayın Turkcell,olumsuz,35a8c0a8-9bea-470b-b50b-f733a7c7090e
"Keremcemli albeni reklamı, mustafa sandallı turkcell reklamından daha da itici",olumsuz,82c6e6cf-1430-4aad-b005-f485b67a3227
Hayatımda en fazla küfür ettiğim turkcell operatörüdür güleryüzlü hırsızlığın simgesi olduğunuz için allah bin belanızı versin şerefsizler,olumsuz,a986f66c-01c1-4d11-af38-9e024829803f
Turkcell beni yine ayar etti ya,olumsuz,dc4aa52a-5906-4baa-a111-939f5f40af4b
turkcell sana nasil sovdum belli degil.,olumsuz,e5214b14-766f-4874-83da-d0cd2da15903
Hayatımda duyduğum en saçma cümle ''Turkcell Beni Sesimden Tanır'',olumsuz,fab4bf0f-d43b-429c-83dd-c3a041f1c424
"turkcell sen ne berbat bi müşteri hizmetine sahipmişsin.senın ne lanet bi teknolojin varmış.bi sorunu 24 saatte çözemedin, reklamlar çöpe",olumsuz,9ef10c27-c883-497d-89da-57600291db61
Turkcell iphone5 reklami ne kadar sacma,olumsuz,b4674df0-a819-4575-97cc-7aaea90bead9
Turkcell bugün sana ettiğim kadar kimseye küfür etmedim,olumsuz,da152bfd-2fde-4d5d-ad4b-00d3a2949825
Turkcell style reklamını izledikten sonra Turkcell'li olmaktan utandım,olumsuz,5f453a4e-8e2b-4a41-82ee-2f0c5a9a5093
Allahın cezası turkcell yine sms paketimi yeniledi yeter lan isteemiiiyoorum,olumsuz,c392ce4c-fe02-4826-96e1-f8e5a6e7ec1e
turkcell yeni yıla sevdiklerimizle konuşarak girmek istedik ancak turkcellhizmet sağolsun çekim kalitesi müsade etmedi !!!!!!!!,olumsuz,bf2a001a-eda6-49c6-9ec6-72e0cd41953c
turkcell superonline a da turkcell yüzünden sıcak bakmıyorum.herşeye para ve kampanyaları çok pahalı geliyor diğer firmalara göre..,olumsuz,4cdcc810-c2e4-4480-9902-40ffaa6a94e4
turkcell'e ödediğim faturalarla kendime iphone+ipad almıştım. kalp hastası ettiniz beni,olumsuz,9359de2e-db07-454a-bb66-561e0b201caa
zamanlaman süper turkcell !!,olumsuz,c4957fdc-9647-474b-9d30-8f33c1cc3cbf
"ilk defa lanet okuyorum, hayatı paylaştıkça maffeden turkcell'e...",olumsuz,bb6a0f2b-ed7e-42ee-9135-09cf20a67339
"turkcell 507 122 78 30 numaralı telefonumu bilgim ve imzam dışında, sahte evraklarla turkcell'e taşıdınız. savcılığa başvuracağım!!!",olumsuz,e8bf75fb-f169-4382-a9dd-96ccc542b512
"turkcell lan 10 yıldır turkcelliz bize 1 mb bile vermediniz, ayıp.",olumsuz,0dbb3e27-c937-4c33-82f9-ef220c7eaa54
4 gb internet 6 gunde nasil biter bana hesap ver. biz bunu eskiden 1 ay evdeki pc de kullanirdik el insaf turkcell,olumsuz,2a925b80-6e18-40f7-9d2c-49b22ec92675
turkcell eski abonelere birşey yok yada başka kampanya falan hepsi pahali memur hattı sanki,olumsuz,a19dbe3d-1702-4aed-b223-a3271b34a915
turkcellhizmet nereye nasıl yapacağım dalga mi geçiyorsun turkcell,olumsuz,f35db58f-c0ac-42d6-adcb-e0459ada2023
internet paketlerin neden bu kadar pahalı lan ? diğer operatörlerden daha azmı kazanıyorsunuz anlamıyoruz ki ? turkcellhizmet turkcell,olumsuz,778beb57-e32a-4570-8125-c6161372044f
turkcell dolandiricilar sakin gecmeyin,olumsuz,607893dc-dc5b-4258-b135-f8afeba9aa0d
"allah belanızı versin, beynim yandı. turkcell",olumsuz,fbea6f82-bf69-4072-af1a-58d9b0732c88
yanlış gsm yüklemesi yaptım. email attım ama hala geri dönüş yok! turkcell,olumsuz,391b36aa-e0e1-4e3d-b448-aa2e9317beeb
sizi tercih ettiğim güne ikici kez lanet ettim turkcell,olumsuz,50ccac78-1655-45fa-b129-57627a984b0c
turkcell gitme kal tarifesi çıkarın bence; gelene 4 gb verince. gidip gelmek mi lazım,olumsuz,67f01533-5098-40b3-9d0a-eafe187a3954
turkcell yau turkcell 3g reklami yapiyorsun ama ocak 15'te 4g sozun vardi. canlar caliyor dikkat et...,olumsuz,b1d9a535-4407-4f46-b194-b8de71fd59d3
"turkcell 3g bile net çekmiyor bir de atıp tutmuyorlar mı 4g olacak süper hiper hızlı, siz 3g hizmeti verinde 4g eksik kalsın",olumsuz,06134289-c0e5-483d-adf9-1e4e1cb3686a
turkcell wifi sapıttı,olumsuz,10ecf56a-cdeb-4229-a3c9-c33cb7f5dddc
fatura mı ödedim yoksa turkcell'den hisse mi aldım anlamadım.,olumsuz,778162ca-242b-455b-9724-3106c9f0edc8
turkcell in sınırsız internet verip hızını sıfıra duşürdüğü uygulamayı lânetle kınıyorum turkcellhizmet müşterileri madur eden turkcel,olumsuz,c61eadc9-9101-4b55-bb0f-f60c0af76b81
sevgili turkcellhizmet turkcell imessage ve whatsapp bu kadar yayilmisken 1000sms lik paketle neyi amaçlıyorsun merak ediyorum,olumsuz,96ff715a-12f4-461c-be53-297824ef1170
"turkcell şu an hereke deyim,size bir tweet atmak minimum 60 sn",olumsuz,1619a6e5-e69c-45f3-a619-ddf0095a79a5
turkcell millete kampanya sunacağına önce gönderdiğin faturalara bak. ulan 370 lira faturamı olur lan hiç mi allahtan korkmadınız vicdansız,olumsuz,e95b4e62-ba70-4365-b30b-619d55781d3c
turkcell hani heryerden çekiyordun...,olumsuz,ce3b42ed-5324-4889-9905-3882d6b3b958
ttnetdestek internet kesiliyor sürekli. arıza için aradım kaydı sistemde güncelleme var diye açılamadı. ttnetas iyi ki varsın turkcell,olumsuz,f2f7fd59-aab4-484e-a54f-146955ef597f
90 lira fatura ödedim ya lanet olsun turkcell,olumsuz,f70dab91-bbb5-4552-961e-e07dad93ff3c
internet daha yavaş olsun ama tamam mı turkcell,olumsuz,37118b8f-2d0d-417a-bb07-1f2c9c563f31
bugün de tarabyadayim ve 3g yine yok :) turkcell hala tüm türkiye'yi kapsıyor ama hala sehrin göbeginde yok!,olumsuz,8c244a07-13a9-4062-abb6-0b04f6f99f63
çekmeyen turkcell mi olur lan yapamamislar bunu,olumsuz,0675e0d3-b58c-4f46-840b-acff1287e0e5
"5-11 yaş grubu ejderhalı bir oyun oynuyorum, onu bile telefonumdan açamıyorum çünkü internet yavaş be turkcell...",olumsuz,c863911b-4aac-4806-aaf2-d625dd9a37bf
efenim kıbrıs'ta turkcell kullanıyoruz paket aşımında az az değil çok çok kitliyorsunuz yaptığınız terbiyesizlik ona göre! turkcell,olumsuz,356cd1ed-e9fc-4423-846f-2a7893d1e906
turkcellhizmet maalesef ne turkcell uygulamayı kullanabiliyorum ne de yönlendirdiğiniz siteye girebiliyorum.internetim var ama giremiyorum,olumsuz,e154c5a9-b863-4e28-b746-4a9fa2ef4908
turkcell geceleri bu saatlerde çalışma mı yapıyorsunuz internet hızı çok kötü ve m.hizmetlerine bağlanamiyorum numaramı kabul etmiyor!,olumsuz,73bda298-baf5-4691-a094-46ebd2770926
dağlarda denizlerde çeken turkcell neden istanbulum göbeğinde odamda çekmiyor?!,olumsuz,e4792726-f429-428e-92d8-240117622438
"nasıl bitti, ne demek bitmiştir? allahınız yok mu ulan? :( turkcell",olumsuz,e5ea73f3-c870-41d8-a807-9b4dd0dcf7d0
turkcell istanbul un göbeğinde internetin çekmemesi evin içinde telefonun çekmemesi varken %99 kapsama alanı yalanina son verin ayıp.,olumsuz,eabf4bfb-6e00-4964-a790-e3485deadf8b
